108523894	Soitec
108526665	Fakir Mohan University
108541056	Pacific University
108545406	CTLGroup
108559397	Warren Wilson College
108592243	Velsicol Chemical Corporation
108630023	Stern Stewart & Co
108633445	Chesapeake Biological Laboratory
108650528	Teradata
108652713	PLOS
108676642	Taiwan Police College
108688024	Qingdao University
108694102	UBM plc
108714496	Tunis University
108743333	Inner Mongolia University for Nationalities
108754898	University of Annaba
108785884	Intermountain Healthcare
108806672	Baden-Württemberg Cooperative State University
108839631	Royal Meteorological Institute
108865366	Human Genome Sciences
108904480	Shenyang Institute of Engineering
108907416	Tishreen University
108908187	Foundation for Ecological Security
108925664	London College of Music
108970525	Kyiv School of Economics
109004778	Telcordia Technologies
109008614	Osaka Shin-ai College
109009565	Dokkyo University
109010114	SunEdison
109067506	Texas Commission on Environmental Quality
109072018	Belmont Abbey College
109121592	Zimbabwe Open University
109131318	Civil Service College Singapore
109144446	Bavarian Academy of Sciences and Humanities
109147379	NXP Semiconductors
109173049	Beijing Foreign Studies University
109185076	Cosumnes River College
109254148	University of Sydney School of Mathematics and Statistics
109255522	École nationale supérieure de chimie et de physique de Bordeaux
109266671	Autism Speaks
109289231	National Kaohsiung First University of Science and Technology
109297418	Gebze Institute of Technology
109301148	Pasadena City College
109358023	Franciscan University of Steubenville
109362141	Rocky Vista University College of Osteopathic Medicine
109385254	Bentley Systems
109391586	Qatar Central Bank
109394658	Alliance College
109423244	Institute of Philosophy, University of Leuven
109466860	Madagascar Fauna Group
109493002	Central Power Research Institute
109541847	Medical Research Council Technology
109556086	Autoliv
109570744	Sigmund Freud University Vienna
109594100	Chemical Computing Group
109602878	Omsk State Transport University
109654844	American College of Cardiology
109657844	Royal Medical Society
109689652	FPT University
109703491	Rochester Institute of Technology - Dubai
109705148	European University of Tirana
109736498	Canadian Institute for Advanced Research
109780856	Argosy University
109830273	College of Southern Nevada
109869373	Seychelles Islands Foundation
109880471	University of Texas Dental Branch at Houston
109935558	Ningbo University
109954829	Agricultural University of Athens
109962186	Orangutan Foundation International
109963156	Bidhan Chandra Krishi Viswavidyalaya
109963312	University of Tennessee at Martin
109969950	University of Copenhagen Faculty of Health Sciences
109995039	Hanyang Cyber University
109999711	CenterPoint Energy
110002522	University of Essex
110017253	François Rabelais University
110026055	ISCTE – University Institute of Lisbon
110075770	Tracerco
110079840	University of Hohenheim
110083240	Karnatak University
110092051	Brigham Young University–Hawaii
110101596	Assam Engineering College
110109458	Tianjin University of Commerce
110116418	Maharaja Sayajirao University of Baroda
110118728	Pai Chai University
110120368	ENEA
110152177	University of Akron
110160838	American International College
110166357	University of Delhi
110181903	Goshen College
110195332	Royal Academy of Fine Arts
110198172	Computational Research Laboratories
110200422	Universidade Federal de Minas Gerais
110210549	International Centre for Integrated Mountain Development
110217816	Dongduk Women's University
110220311	Wako University
110261225	Conwy & Denbighshire NHS Trust
110262565	Nuffield Council on Bioethics
110262843	Yuncheng University
110263422	University College West
110273157	Kookmin University
110291444	Eastern Nazarene College
110325482	Eastern Kentucky University
110346614	University of Central Asia
110357561	University of the Sciences
110359606	Canadian Nurses Association
110360105	The Royal Bank of Scotland
110360157	Lovely Professional University
110378019	Southern Illinois University Carbondale
110383171	American Society for Engineering Education
110397779	Cazenovia College
110402625	Kyushu Kyoritsu University
110426217	Performance Technologies, Incorporated
110439268	Shantilal Shah Engineering College
110440473	Xi'an University of Science and Technology
110454016	Faculdade de Engenharia da Universidade do Porto
110475456	Korea Nazarene University
110496330	Southern Utah University
110507236	Gates Corporation
110518562	Regional Plan Association
110525433	Islamic Azad University
110534114	Électricité de France
110535807	Winnipeg Regional Health Authority
110537696	Petroleum Geo-Services
110566404	Kagawa Junior College
110588058	Prison Reform Trust
110594554	Ikerbasque
110603874	Central University of Technology
110617504	Tokyo University of Foreign Studies
110620307	Budapest Business School
110627918	Scottish Church College
110630785	NSK Ltd.
110640572	Guiyang College of Traditional Chinese Medicine
110675161	Infosys
110676245	Universidade Católica de Pelotas
110678235	Butler University
110680790	Tractebel
110708253	Neumont University
110730038	Mahatma Gandhi College
110736937	Paris Descartes University
110757952	Slovak University of Technology in Bratislava
110764420	Regis College
110765951	Finsen Laboratory
110774718	University of Novi Pazar
110813580	St. Andrews University
110841224	HIV Vaccine Trials Network
110847814	Thiel College
110883965	Disney Research
110930757	Management Development Institute
110962014	ULTra
110986382	Marygrove College
110995367	Sprint Corporation
111056246	University of Wisconsin–Fox Valley
111058918	Calcutta National Medical College
111088046	Boston University
111092394	Louisville Water Company
111112146	Tallinn University of Technology
111146913	West Virginia School of Osteopathic Medicine
111149068	National Defense University
111174703	Instituto de Biomecánica de Valencia
111187474	Center for Functional Nanomaterials
111195156	National Institute of Engineering
111196505	Lufkin Industries
111199411	University of Peradeniya
111236770	University of Vermont
111245572	Indian Institute of Management Raipur
111262870	Universidad Miguel Hernández de Elche
111268130	CSL Limited
111277659	Chonnam National University
111288359	Tohoku Fukushi University
111325124	Athens School of Fine Arts
111329961	Western Theological Seminary
111350863	Pontifical Catholic University of Puerto Rico
111368775	Aster
111375675	Contra Costa College
111381250	Hebei Medical University
111386728	Wayne County Training School
111394906	National Nuclear Data Center
111397538	HEC Lausanne
111398093	Kozminski University
111406484	Ministry of Health (Ghana)
111409846	Panimalar Engineering College
111423316	Institute of Agricultural Sciences, Banaras Hindu University
111428342	Hitotsubashi University
111433397	ECRI Institute
111455621	Queens College
111467783	Pontifical Gregorian University
111483173	King University
111509035	National Heart Forum
111532955	Regulus Therapeutics
111552434	GenVec
111565870	KEPCO E&C
111567634	The State University of Management
111575329	Bharathiar University
111578625	Qimonda
111579032	National Institute of Technology Goa
111584856	Open Universities Australia
111599522	Jiangnan University
111664937	Rzeszów University of Technology
111684115	Uppsala Monitoring Centre
111687426	Jordanhill College
111699680	Thakur College of Engineering and Technology
111702420	John Paul II Catholic University of Lublin
111713297	Corban University
111717461	St. Gregory's University
111740447	American Group Psychotherapy Association
111753288	Fujian Normal University
111759441	Bluefield State College
111796040	Global Biodiversity Information Facility
111844248	Council of Chief State School Officers
111878022	The Linde Group
111908491	Women's University in Africa
111950717	Macau University of Science and Technology
111962074	Terna Engineering College
111966504	University of Fukui
111971639	Qiqihar University
111975934	Duke Corporate Education
111979921	Northwestern University
112014083	Economist Intelligence Unit
112036840	Jessenius Faculty of Medicine
112048516	BG Group
112056358	Chubu Gakuin University
112080488	Government College of Engineering, Amravati
112089915	Chiba Prefectural University of Health Sciences
112090838	Academy of Sciences of Moldova
112097100	Argos
112112522	Hrodna State University
112164570	Trinity Christian College
112181202	University of Duisburg
112185891	Rockwell Collins
112193128	Seinan Jo Gakuin University
112193423	University of Wales, Newport
112197944	San Antonio College
112212073	National Aboriginal Health Organization
112246150	BETA CAE Systems S.A.
112252323	Instituto de Investigaciones Estéticas
112260969	Ontario Institute for Cancer Research
112281704	Academy of Finland
112289208	UNICEF
112312016	Hamedan University of Medical Sciences
112412981	National University of Kyiv-Mohyla Academy
112429257	Kokugakuin Tochigi Junior College
112450260	Zabol University
112471378	Central University of Tamil Nadu
112475681	Joint Global Change Research Institute
112487924	Kennan Institute
112494859	Olivet Nazarene University
112512915	E. O. Paton Electric Welding Institute
112524849	Yamagata University
112532030	Niagara College
112536369	Yazd University
112538945	Monterrey Institute of Technology and Higher Education, Guadalajara
112552668	John A. Logan College
112560216	Industrial Design Centre
112576028	Central Leather Research Institute
112584244	Camden County College
112612939	California Western School of Law
112623097	Kaye Academic College of Education
112643650	SKF
112673012	Toyo Suisan Kaisha, Ltd.
112679378	Newman University
112683239	Shanghai University of Political Science and Law
112700253	Ranchi University
112709396	Phillip Institute of Technology
112713213	Gaston Berger University
112728665	Hannam University
112745207	Australian Centre for Plant Functional Genomics
112754052	Sambalpur University
112756935	Mannheim University of Applied Sciences
112819271	Shaheed Benazir Bhutto Women University
112821123	Mukogawa Women's University
112838535	Mathematical Biosciences Institute
112842691	Centre for Human Bioethics
112859197	University of Camerino
112862951	University of Messina
112876039	Newfoundland and Labrador Hydro
112898310	Menlo College
112936343	École centrale de Lyon
112982808	Universiti Sains Islam Malaysia
112991645	Airbus Group
113018520	Andong National University
113026633	Grand Rapids Community College
113033119	California Public Utilities Commission
113055009	Centre for Policy Studies
113078339	Cruse Bereavement Care
113091926	Central Bank of Cyprus
113133037	Yanbu University College
113145275	Gwangju National University of Education
113163894	Watson Wyatt Worldwide
113171187	Illinois Natural History Survey
113174081	College of the Canyons
113194307	Royal College of Obstetricians and Gynaecologists
113198587	National Institute of Genetics
113217260	Telebrás
113254221	University of Veterinary and Pharmaceutical Sciences Brno
113281461	Bishop's University
113306721	Hiroshima University
113311689	Simplot
113330528	Khazar University
113348750	China Motor Corporation
113358080	Champalimaud Foundation
113389987	Handan College
113409471	Kumoh National Institute of Technology
113428412	École normale supérieure de Lyon
113436063	British Accreditation Council
113442354	Royal Zoological Society of Scotland
113456305	Lüneburg University
113463164	University of Applied Sciences Wedel
113482612	Nagoya Sangyo University
113508548	Albany State University
113567473	Kigali Institute of Science and Technology
113574365	Instituto Nacional de Saúde Dr. Ricardo Jorge
113596687	Investment Company Institute
113598218	University of Aconcagua
113618177	Cameron University
113641843	National Institute of Technology, Puducherry
113643904	Beni-Suef University
113645858	Heartland Community College
113665230	Nacro
113686770	Western Institute of Technology and Higher Education
113741061	Southeast Asian Fisheries Development Center
113751146	First Solar
113752284	Ludwig von Mises Institute
113760565	Particle Physics and Astronomy Research Council
113766436	Surugadai University
113808498	Departamento de Oceanografia e Pescas
113825674	Handong Global University
113848333	Ibaraki Prefectural University of Health Sciences
113854450	Capital Economics
113866419	Lee College
113886823	Delco Electronics
113940042	Shanghai University
113949470	Virginia Western Community College
113963075	Goodwin, Procter & Hoar
113974858	Mitsubishi Research Institute
113979032	Twitter
113979818	Graceland University
113992204	Hebei University of Economics and Business
114007267	Regional Environmental Protection Agency
114010951	Finnmark University College
114017466	University of Technology, Sydney
114027177	University of North Carolina at Chapel Hill
114030911	Otsuka Pharmaceutical
114073160	Sutter Health
114090438	Goethe University Frankfurt
114102164	Coalition for Networked Information
114112103	Leibniz University of Hanover
114117164	University of Science and Technology, Liaoning
114129787	NCR Corporation
114131015	Stowers Institute for Medical Research
114132059	Tokyo Electron
114150738	Fu Jen Catholic University
114152526	Ballard Power Systems
114171174	Tsurumi University
114173286	Gujarat University
114176345	University of Calicut
114202661	Petra Christian University
114203471	University of Gloucestershire
114207563	College of the Pacific
114218197	Chinese Academy of Social Sciences
114234892	Beijing Union University
114250311	Rockhurst University
114257568	Ottawa Hospital Research Institute
114264455	Tekelec
114277686	James S. McDonnell Foundation
114282444	Universidade de Cruz Alta
114292369	Ifakara Health Institute
114312114	Colorado State University–Pueblo
114321285	Nissan Motor Manufacturing UK
114376631	Tomsk State University of Control Systems and Radio-electronics
114380877	Caisse des dépôts et consignations
114395901	University of Nebraska–Lincoln
114408153	Royal Military Academy, Woolwich
114432228	Siam University
114432678	Tafila Technical University
114442173	Council of Economic Advisers
114457229	University of Geneva
114472154	Marine Biological Association of the United Kingdom
114492817	Jaya Engineering College
114493937	Creighton University
114499477	University of Fort Hare
114526571	Concordia College
114531698	Tokyo Institute of Technology
114539325	American Electric Power
114539943	Zhejiang Chinese Medical University
114546181	Lady Hardinge Medical College
114555603	Instituto Nacional de Técnica Aeroespacial
114564095	University of Ouargla
114580094	University of Texas of the Permian Basin
114602248	Bharat Electronics
114616248	Penza State University
114650741	Chechen State University
114655575	FAW Group
114660634	Benedictine University
114662689	Leidos
114668607	University of Applied Sciences Hof
114670220	Guru Premsukh Memorial College of Engineering
114678189	Bacone College
114681415	Arizona Geological Survey
114686714	Clarion University of Pennsylvania
114724429	Central University of Punjab
114724769	UNESCO Institute for Statistics
114751005	Kymenlaakso University of Applied Sciences
114756412	Universidad Autónoma de Ciudad Juárez
114772536	Software Engineering Institute
114778606	CITY College, International Faculty of the University of Sheffield
114786515	Derby City Council
114794399	Suez Canal University
114796046	Gurukul Kangri Vishwavidyalaya
114802584	The New Teacher Project
114832834	Tulane University
114838220	Niigata University of Pharmacy and Applied Life Sciences
114845381	National Institute of Technology Calicut
114947406	University of King's College
114960800	ERL
114963175	China Mobile Research Institute
114972647	University of Jordan
114982161	Isfahan University of Medical Sciences
114982338	Aalborg University – Copenhagen
114983960	Artemis
115020477	Kentucky Wesleyan College
115020962	New England Biolabs
115044455	Aichi Kiwami College of Nursing
115053289	Oxford Instruments
115067436	Changzhi College
115069142	West Virginia University College of Law
115076166	UCL Institute of Neurology
115102062	Australian National University Library
115103727	Tropenbos International
115160210	Carlo Besta Neurological Institute
115177819	Rhön-Klinikum
115182109	Gazprom
115194318	High Altitude Observatory
115209984	Albemarle Corporation
115212828	Beijing Language and Culture University
115228651	Agency for Science, Technology and Research
115253235	Universidad Nacional Federico Villarreal
115283149	Brookings Institution
115291603	SatCon Technology Corporation
115301423	Hiroshima National College of Maritime Technology
115304662	University of Vic
115306242	American Industrial Hygiene Association
115312011	Tarkio College
115314387	Prairie State College
115343741	Pacific College of Oriental Medicine
115361012	Corecom
115364640	Baldwin Wallace University
115400516	MEDICA
115410656	Shook, Hardy & Bacon
115420810	Islamic Azad University of Garmsar
115441956	Buffalo State College
115455960	Centre for Quantum Technologies
115474868	Centro Federal de Educação Tecnológica de Minas Gerais
115475287	Oklahoma State University–Stillwater
115498069	Jikei University School of Medicine
115503518	Netherlands Institute for Innovative Ocular Surgery
115506172	Ramappa Engineering College
115564971	Land O'Lakes
115566878	Shahid Bahonar University of Kerman
115570527	Dublin Institute of Technology
115592961	Jiangsu University
115596727	Australian Federal Police
115600380	Balıkesir University
115600460	Florida State University-Panama
115602675	United Nations Institute for Training and Research
115635661	Advanced Materials and Processes Research Institute
115648763	Tougaloo College
115684694	Industrial University of Santander
115704097	YouGov
115715567	Birla Institute of Technology, Mesra
115748381	Assumption University
115749120	Foley & Lardner
115752224	University of Insubria
115765903	Central Methodist University
115795656	Pfeiffer University
115849699	Kobe Design University
115863807	Baker College
115865188	Sydney Technical College
115873059	China International Capital Corp
115891769	University of the Azores
115911606	Moscow State Institute of Electronics and Mathematics
115925769	Institute of Physics
115953327	Çanakkale Onsekiz Mart University
115980683	Oriental Institute of Technology
116005404	Ashiya University
116036724	Shenyang Ligong University
116038262	North East Surrey College Of Technology
116067653	University of Rome Tor Vergata
116082035	Kenya Medical Training College
116083870	Children's Oncology Group
116095974	Bareilly College
116115565	Schreiner University
116121188	Dolby Laboratories
116130893	Veer Kunwar Singh University
116132077	Indian Institute of Crop Processing Technology
116139582	Estación de Fotobiología Playa Unión
116152951	Latvia University of Agriculture
116191961	Northern (Arctic) Federal University
116256631	Noida Institute of Engineering and Technology
116265982	Qinghai University
116268893	Brazilian Institute of Environment and Renewable Natural Resources
116272418	Axcelis Technologies
116292333	National Graduate Institute for Policy Studies
116378192	Trident Microsystems
116393561	Vidyasagar Evening College
116397343	Hochschule Mittweida
116405630	Woodstock College
116419501	Universidad Mayor
116421029	Wisconsin Arts Board
116431938	Cochlear Limited
116465919	Kogakuin University
116480835	Our Lady of the Lake University
116528569	European University of Lefka
116530498	Inova Health System
116539562	Bob Jones University
116545467	University of Mary
116555385	New Economic School
116578957	Goddard Institute for Space Studies
116623212	Lpp
116631150	Ulsan College
116651468	Thorn
116660002	Max Stern Academic College of Emek Yezreel
116680314	Chitose Institute of Science and Technology
116692625	Harris–Stowe State University
116710086	Mesalands Community College
116739771	National Tainan Institute of Nursing
116765545	Churchill College
116768543	Zanjan University of Medical Sciences
116833633	Northwestern Health Sciences University
116837142	World Climate Research Programme
116867862	Green Mountain College
116870532	Alliance to Save Energy
116874576	China Oilfield Services
116891498	Siddhartha Medical College
116921496	Lattice Semiconductor
116943215	Uttar Pradesh Technical University
116953780	Tongji University
116970179	University of Jijel
117015748	Purdue University Calumet
117023288	Analog Devices
117023515	Durbar Mahila Samanwaya Committee
117030601	Tompkins Cortland Community College
117053339	Andrew W. Mellon Foundation
117088482	Bundelkhand Institute of Engineering & Technology
117130818	Khalsa College, Amritsar
117197279	Japan Atomic Energy Agency
117222138	Abu Dhabi University
117277806	Nakhon Phanom University
117309725	St. Bonaventure University
117331123	Weifang Medical University
117337357	Naval Facilities Engineering Service Center
117345298	Swedish Confederation of Professional Employees
117345614	Institut français des relations internationales
117353377	Lockheed Martin Advanced Technology Laboratories
117357259	National Institute of Japanese Literature
117381506	Thiruvalluvar University
117397414	Aurora Health Care
117421001	China Women's University
117467261	Great Zimbabwe University
117490054	Dartington College of Arts
117499954	EOG Resources
117532281	Guangzhou University of Chinese Medicine
117598194	Nimbkar Agricultural Research Institute
117660999	MacMurray College
117684438	Penn State Hazleton
117693200	Gynecologic Oncology Group
117723502	University of N'Djamena
117807411	National Society of Professional Engineers
117841876	Pantheon-Assas University
117856277	Neusoft
117895437	National Instruments
117924811	Toshiba Medical Systems Corporation
117942362	Western Illinois University
117963379	Niihama National College of Technology
117963711	Kuban State University
117965899	University of Hawaii at Manoa
117979880	Rhodes College
118004768	Midlands Technical College
118019719	Hoffmann-La Roche
118020396	Swarthmore College
118024222	Christ's Hospital
118036225	Istanbul Bilgi University
118047749	ATCC
118069387	Cabrillo College
118073183	Meharry Medical College
118086122	Ministry of Health and Social Welfare
118091203	CEU San Pablo University
118118575	New Jersey Institute of Technology
118119231	National Association of Manufacturers
118121848	Varian Associates
118136607	General Motors
118185606	Aga Khan University
118189293	BC Hydro
118271192	Western Digital
118271803	Dexia
118285556	American College of Occupational and Environmental Medicine
118292597	National Taipei University of Technology
118298837	Sankara Nethralaya
118315836	TERI University
118347220	NEC
118347636	Australian National University
118353179	DePaul University
118363741	École nationale supérieure de physique de Strasbourg
118366373	King Faisal Air Academy
118367884	Bagnan College
118373667	Seoul National University of Science and Technology
118406146	Ohio Dominican University
118406505	Ministry of Food and Drug Safety
118430314	College of Healthcare Management
118430337	University of Texas at Brownsville
118458328	Spelman College
118493624	Kherson National Technical University
118501908	National Research University – Higher School of Economics
118502366	Deutsche Postbank
118517470	Lebedev Physical Institute
118525010	Colorado Technical University
118534171	Council for the Development of Social Science Research in Africa
118564535	University of Bern
118567650	Yüzüncü Yıl University
118568048	Keiai University
118573043	Southwest Windpower
118574674	Jiangsu Normal University
118574687	University of Miyazaki
118590987	Northern Borders University
118612203	Hunan Police Academy
118618916	Pierre Mendès-France University
118636833	Rockefeller Foundation
118684936	Velagapudi Ramakrishna Siddhartha Engineering College
118691135	Central Piedmont Community College
118692353	University of Science and Technology
118694246	Oxford Centre for Hebrew and Jewish Studies
118702644	St. Jerome's University
118722661	Kyungsung University
118726325	National Petrochemical Company
118746106	College of Wooster
118757457	Philander Smith College
118768305	Kyushu Institute of Information Sciences
118783713	Fujian University of Traditional Chinese Medicine
118784327	University of Maryland Biotechnology Institute
118787663	Maxygen
118803816	Liaoning University
118808232	LeTourneau University
118810699	Hangzhou University
118826373	Tirunelveli Medical College
118839592	California State University, Bakersfield
118856550	Muskingum University
118892805	Instituto Superior Técnico
118900405	Hypertherm
118905479	The Texas Heart Institute
118905719	University of Primorska
118906564	Hanzhong University
118931453	Santa Monica College
118946981	Escuela Politécnica del Ejército
118987531	Anhui Jianzhu University
119003972	Roma Tre University
119004910	Silesian University of Technology
119025939	Shahed University
119031078	Nanzan University
119045251	Huaqiao University
119050109	Ahlia University
119055964	Lockheed Martin Systems Integration – Owego
119057318	Al-Qasemi Academic College of Education
119060216	Hankyong National University
119068399	Rayalaseema University
119092355	National Institute on Disability and Rehabilitation Research
119096390	Afeka College of Engineering
119101153	William Mitchell College of Law
119152025	River Plate Adventist University
119181845	University of Arkansas – Fort Smith
119182057	Showa University
119203015	Shandong University of Technology
119204206	Hislop College
119213423	Taipei Chengshih University of Science and Technology
119215111	AcademyHealth
119217307	Opole University of Technology
119233137	Nicolaus Copernicus University in Toruń
119234918	University of Northern Iowa
119241673	Indian Institute of Technology Ropar
119261591	Weber State University
119273862	Central South University Forestry and Technology
119303690	Fullerton College
119306481	Intergraph
119311299	Kumaun University
119336515	Dow AgroSciences
119336924	Bhavnagar University
119343350	Alaska Pacific University
119428134	International Gorilla Conservation Programme
119439378	University of Verona
119443389	East Tennessee State University
119444241	Ajou Motor College
119444248	Nkumba University
119444370	Papua New Guinea University of Technology
119449181	Technische Universität Ilmenau
119454577	Nanjing Agricultural University
119474363	Canterbury Christ Church University
119475436	Zhejiang California International NanoSystems Institute
119476548	Agricultural University of Iceland
119487337	Yaskawa Electric Corporation
119509828	Central Bank of Nigeria
119511950	Glasgow School of Art
119512198	Melbourne Polytechnic
119519519	Royal Institute of Public Administration
119522612	Daejeon University
119530710	Tokyo Electric Power Company
119561980	Umicore
119575151	Korea National University of Transportation
119598438	Raman Research Institute
119613165	Universiti Sains Malaysia Engineering Campus
119635470	University of Las Palmas de Gran Canaria
119664326	University of Wolverhampton
119668213	Karunya University
119694697	Gubkin Russian State University of Oil and Gas
119744171	Higher Colleges of Technology
119781530	Philips Consumer Lifestyle
119794930	Panskura Banamali College
119806188	Kumamoto Gakuen University
119806805	Nagaoka University
119841947	OpenLink Software
119842513	Bennett Jones
119856527	Cadi Ayyad University
119865316	École nationale d'ingénieurs de Tarbes
119868032	Shanxi Agricultural University
119878761	Federal Reserve Bank of Atlanta
119888943	Gonzaga University
119890936	United Hospitals
119896790	Sebelas Maret University
119900292	TAC
119906906	National War College
119913878	Mount Ida College
119916105	Augsburg College
119939252	Indraprastha Institute of Information Technology
119939603	Ahvaz Jundishapur University of Medical Sciences
119942284	Missouri State University
119942576	University of the Pacific (United States)
119971240	Nordic Institute for Theoretical Physics
120043899	Meiji Gakuin University
120044875	Farook College
120073654	Numonyx
120089902	Ho Chi Minh City University of Transport
120107810	Kobe Women's Junior College
120108168	University of the Philippines Los Baños
120110088	Universidade Santa Úrsula
120125038	Bond University
120154310	Korean Standards Association
120156002	Boise State University
120158604	Kunsan National University
120163777	Regensburg University of Applied Sciences
120166546	SolveIT Software
120180074	Environmental Protection Authority
120198018	Oxylane Group
120201202	Edinburgh College of Art
120211325	University of Wisconsin–Barron County
120211734	Chung Hwa University of Medical Technology
120217413	İzmir Institute of Technology
120221655	Research Studios Austria
120230055	Poznan University of Medical Sciences
120234788	Imam Hossein University
120238654	Saudi Electronic University
120248549	Southwestern Bell
120250893	New York University Abu Dhabi
120259082	Polytech Nice Sophia
120273102	Altai State Medical University
120296577	Simpson University
120378409	Chelyabinsk State Pedagogical University
120379545	Inner Mongolia Agricultural University
120386524	Marathwada Agricultural University
120402012	German Historical Institute
120450951	National Medical College
120464389	InPhase Technologies
120506574	Allegheny College
120514687	Baqiyatallah University of Medical Sciences
120533834	Alka
120561391	Newman College
120611246	Obayashi Corporation
120615911	Guerbet
120629025	Shri Ram College of Commerce
120638051	Ingenico
120640012	Sumitomo Rubber Industries
120642085	St. Joseph Engineering College
120673008	Saddleback College
120674235	Bulgarian National Bank
120691247	FernUniversität Hagen
120713736	Fara
120726123	LucasVarity
120729142	Research Academic Computer Technology Institute
120745220	National Child Labor Committee
120753068	Universidad La Salle
120760893	Asian Institute of Management
120811986	Spar Aerospace
120825670	Yunnan Normal University
120832542	Eszterházy Károly College
120849770	Confederation of Swedish Enterprise
120870296	Cheongju National University of Education
120908166	American Academy of Family Physicians
120918012	Turkish Radio and Television Corporation
120930651	Ivanovo State University
120938084	Belgorod State University
120957002	Wesleyan College
121032520	Medical University of Lublin
121058860	Dickinson College
121067369	United States Army Research Institute of Environmental Medicine
121100312	Instituto Conmemorativo Gorgas de Estudios de la Salud
121112266	Nielsen Holdings N.V.
121158348	Lyons
121165721	Otemon Gakuin University
121171242	Texaco
121196025	Qatar Petroleum
121215025	Motor Neurone Disease Association
121228050	Digital Enterprise Research Institute
121243025	International Islamic University, Islamabad
121296143	Hunan University of Science and Technology
121297525	Hebrew College
121303486	University of London Institute in Paris
121345201	INESC-ID
121374431	Unifor
121407953	Sonatrach
121486552	Helsinki Metropolia University of Applied Sciences
121502294	Physical Research Laboratory
121550955	Yrjö Jahnsson Foundation
121579263	Lady Shri Ram College for Women
121595252	Polytechnic University of Puerto Rico
121596126	Aksaray University
121631880	Government Polytechnic College
121637848	Royal College of Science for Ireland
121645547	Chinhoyi University of Technology
121658445	Kingston Technology
121691239	Beihua University
121708413	Anambra State University
121717354	PSG College of Arts and Science
121748325	Complutense University of Madrid
121750182	National Institute of Technology, Warangal
121760703	University of Applied Sciences Technikum Wien
121773547	Florida State College at Jacksonville
121776173	Northern Oklahoma College
121776930	Houston Community College System
121780883	Praxair
121797337	Leiden University
121799043	Electric Power University
121800195	Manitoba Health
121811075	Symphogen
121820613	Louisiana State University
121846364	Jules Stein Eye Institute
121847817	The Graduate Center, CUNY
121879036	Potchefstroom University for Christian Higher Education
121880028	OGX
121881413	Defence Science and Technology Organization
121883995	Johannes Kepler University of Linz
121934306	Tufts University
121935248	Musashino Gakuin University
121948355	Thanthai Periyar Government Institute of Technology
121963300	Fronius International GmbH
121980560	Applied Research Institute–Jerusalem
121980950	Utah State University
122046568	Rungta College of Engineering and Technology
122049261	Government College of Engineering, Kalahandi
122120978	Stockholm Centre of Public Health
122139255	Onyx Pharmaceuticals
122140584	Federal University of Rio de Janeiro
122144792	Citibank
122146667	Prefectural University of Hiroshima
122147150	Higher University of San Andrés
122148513	Marischal College
122205739	Instituto Nacional de Engenharia, Tecnologia e Inovação
122213206	Winton Capital Management
122216916	Geron Corporation
122228004	HTW Berlin - University of Applied Sciences
122266389	University of Nebraska Omaha
122269741	St. Albert's College
122274158	Dalarna University
122274255	Space Telescope European Coordinating Facility
122285577	University of Humanistic Studies
122296185	Autonomous University of Tlaxcala
122328836	Indian School of Business
122335728	Roxar AS
122345529	National Institute for Mathematical and Biological Synthesis
122346577	University of Modena and Reggio Emilia
122368001	Nikon
122380217	Technological Educational Institute of Piraeus
122411786	California Institute of Technology
122415704	Gujarat State Petroleum Corporation
122492136	New Bulgarian University
122523194	University of Paraíba Valley
122534668	Marche Polytechnic University
122544976	Hebron University
122558511	Federal University of Mato Grosso do Sul
122571602	Stevenson University
122587154	British Homeopathic Association
122608901	Monterrey Institute of Technology and Higher Education, Cuernavaca
122633378	Paavai College of Engineering
122640774	American University in Dubai
122655420	Penang Medical College
122673519	Poste italiane
122678231	DNA Plant Technology
122690471	Skidaway Institute of Oceanography
122697084	Space Research Centre
122706678	Halla University
122713931	State University of New York at Oneonta
122725048	Kharkiv National University of Economics
122738282	Meridian Institute
122741444	FSI International, Inc.
122754148	SAS Institute
122754167	MediGene
122762857	Toyobo
122779520	Melco
122836369	Amada Co
122848694	Netherlands Development Finance Company
122868020	Huron University
122879082	Natural Sciences and Engineering Research Council
122896396	GMR Institute of Technology
122897880	Esterel Technologies
122941322	Institut supérieur d'électronique de Paris
122948124	Miles Laboratories
122960297	New Economics Foundation
122964287	National Institute of Technology, Tiruchirappalli
122973903	Aptina
122983673	Economic Cycle Research Institute
122991210	Istituto di Scienza e Tecnologie dell'Informazione
122996671	Indian Institutes of Science Education and Research
123001628	Universidade Federal de Rondônia
123044942	Autonomous University of Barcelona
123060371	Israel Democracy Institute
123083471	Groupe Bull
123096312	Mahasarakham University
123119031	Philips Design
123127086	North Carolina Central University
123131354	Nihon Fukushi University
123152040	Architectural Association School of Architecture
123173325	Mazandaran University of Science and Technology
123185442	Reykjavík University
123200800	La Sierra University
123269071	Cégep de Sainte-Foy
123288370	Ministry of Forestry
123291312	Wigan
123315585	Railway Technical Research Institute
123338534	University of Eastern Piedmont
123387679	Uppsala University
123431417	Scripps Research Institute
123443094	Universidade Estadual de Maringá
123457487	The Hershey Company
123466251	Dicle University
123515120	Toyo Eiwa University
123534392	University of North Texas
123544518	ASRC Aerospace Corporation
123565023	Vietnam National University, Ho Chi Minh City
123576224	Herzberg Institute of Astrophysics
